Name,Realm,Level,Class,Race,Rank,AQ,AP,Alt?,Main,iLvl,Last Login,Raider.io,Armory,Logs
Ceyro,saurfang,80,Shaman,Dark Iron Dwarf,Waxing Moon,4962.0,40215.0,False,Ceyro,112,2026-03-05 11:39:33,https://raider.io/characters/eu/saurfang/ceyro,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/ceyro,https://www.warcraftlogs.com/character/eu/saurfang/ceyro
Illawrath,saurfang,80,Demon Hunter,Night Elf,Half Moon,1484.0,12290.0,False,Illawrath,115,2026-03-11 21:53:00,https://raider.io/characters/eu/saurfang/illawrath,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/illawrath,https://www.warcraftlogs.com/character/eu/saurfang/illawrath
Lhunaris,terokkar,90,Mage,Void Elf,Full Moon,1343.0,12200.0,False,Lhunaris,212,2026-03-16 10:58:19,https://raider.io/characters/eu/terokkar/lhunaris,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/lhunaris,https://www.warcraftlogs.com/character/eu/terokkar/lhunaris
Rumido,darkspear,90,Priest,Pandaren,Full Moon,1230.0,10790.0,False,Rumido,177,2026-03-15 20:57:48,https://raider.io/characters/eu/darkspear/rumido,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/rumido,https://www.warcraftlogs.com/character/eu/darkspear/rumido
Tinystab,saurfang,80,Rogue,Gnome,Active Moon,3622.0,28875.0,False,Tinystab,150,2026-03-11 21:39:20,https://raider.io/characters/eu/saurfang/tinystab,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/tinystab,https://www.warcraftlogs.com/character/eu/saurfang/tinystab
Nakedlasagne,saurfang,90,Monk,Pandaren,Full Moon,2714.0,23550.0,False,Nakedlasagne,222,2026-03-16 00:34:40,https://raider.io/characters/eu/saurfang/nakedlasagne,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/nakedlasagne,https://www.warcraftlogs.com/character/eu/saurfang/nakedlasagne
Waraith,saurfang,80,Mage,Human,Half Moon,1433.0,11920.0,True,Illawrath,95,2026-01-24 21:52:43,https://raider.io/characters/eu/saurfang/waraith,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/waraith,https://www.warcraftlogs.com/character/eu/saurfang/waraith
Tinyfrost,saurfang,80,Mage,Gnome,Active Moon,3622.0,28875.0,True,Tinystab,147,2026-03-11 21:22:34,https://raider.io/characters/eu/saurfang/tinyfrost,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/tinyfrost,https://www.warcraftlogs.com/character/eu/saurfang/tinyfrost
Kirkmeister,terokkar,90,Paladin,Human,Full Moon,1302.0,11415.0,False,Kirkmeister,217,2026-03-14 11:56:00,https://raider.io/characters/eu/terokkar/kirkmeister,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/kirkmeister,https://www.warcraftlogs.com/character/eu/terokkar/kirkmeister
Falagir,saurfang,80,Death Knight,Night Elf,Waxing Moon,3625.0,28905.0,True,Tinystab,137,2026-03-12 23:05:24,https://raider.io/characters/eu/saurfang/falagir,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/falagir,https://www.warcraftlogs.com/character/eu/saurfang/falagir
Mistresdíz,saurfang,80,Warlock,Void Elf,Active Moon,2554.0,22475.0,True,Diztruction,161,2026-02-09 12:23:16,https://raider.io/characters/eu/saurfang/mistresdíz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/mistresdíz,https://www.warcraftlogs.com/character/eu/saurfang/mistresdíz
Tomas,saurfang,88,Druid,Night Elf,Full Moon,4070.0,35880.0,False,Tomas,177,2026-03-15 15:09:49,https://raider.io/characters/eu/saurfang/tomas,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/tomas,https://www.warcraftlogs.com/character/eu/saurfang/tomas
Nightspirit,terokkar,90,Paladin,Human,Full Moon,3232.0,27565.0,False,Nightspirit,226,2026-03-15 23:11:32,https://raider.io/characters/eu/terokkar/nightspirit,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/nightspirit,https://www.warcraftlogs.com/character/eu/terokkar/nightspirit
Sijo,terokkar,80,Warlock,Human,Waxing Moon,3369.0,28390.0,False,Sijo,147,2026-03-10 21:04:20,https://raider.io/characters/eu/terokkar/sijo,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/sijo,https://www.warcraftlogs.com/character/eu/terokkar/sijo
Rootwo,darkspear,82,Hunter,Draenei,Waxing Moon,2158.0,18075.0,True,Bobblez,120,2026-03-15 19:14:36,https://raider.io/characters/eu/darkspear/rootwo,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/rootwo,https://www.warcraftlogs.com/character/eu/darkspear/rootwo
Ellare,saurfang,80,Priest,Void Elf,Half Moon,3265.0,26935.0,False,Ellare,117,2026-02-27 23:18:04,https://raider.io/characters/eu/saurfang/ellare,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/ellare,https://www.warcraftlogs.com/character/eu/saurfang/ellare
Garuul,saurfang,88,Demon Hunter,Night Elf,Full Moon,3087.0,25080.0,False,Garuul,168,2026-03-16 10:57:45,https://raider.io/characters/eu/saurfang/garuul,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/garuul,https://www.warcraftlogs.com/character/eu/saurfang/garuul
Dulfron,darkspear,80,Hunter,Night Elf,Waxing Moon,2189.0,18965.0,True,Darkdream,110,2026-03-05 16:24:42,https://raider.io/characters/eu/darkspear/dulfron,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/dulfron,https://www.warcraftlogs.com/character/eu/darkspear/dulfron
Alexandreos,saurfang,80,Paladin,Human,Waxing Moon,1435.0,11930.0,True,Illawrath,111,2026-01-29 21:34:59,https://raider.io/characters/eu/saurfang/alexandreos,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/alexandreos,https://www.warcraftlogs.com/character/eu/saurfang/alexandreos
Arthúrshélby,darkspear,80,Monk,Human,New Moon,2599.0,23430.0,False,Arthúrshélby,84,2026-01-26 20:23:59,https://raider.io/characters/eu/darkspear/arthúrshélby,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/arthúrshélby,https://www.warcraftlogs.com/character/eu/darkspear/arthúrshélby
Shaka,terokkar,80,Priest,Void Elf,Full Moon,3616.0,29965.0,False,Shaka,118,2026-02-26 20:26:23,https://raider.io/characters/eu/terokkar/shaka,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/shaka,https://www.warcraftlogs.com/character/eu/terokkar/shaka
Taernin,darkspear,80,Warrior,Human,Half Moon,2364.0,18465.0,False,Taernin,104,2026-02-06 16:19:37,https://raider.io/characters/eu/darkspear/taernin,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/taernin,https://www.warcraftlogs.com/character/eu/darkspear/taernin
Maximous,darkspear,80,Mage,Human,Full Moon,1624.0,14080.0,False,Maximous,108,2026-03-08 10:06:27,https://raider.io/characters/eu/darkspear/maximous,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/maximous,https://www.warcraftlogs.com/character/eu/darkspear/maximous
Mildrith,terokkar,90,Warrior,Human,Full Moon,3061.0,26800.0,False,Mildrith,194,2026-03-15 11:15:10,https://raider.io/characters/eu/terokkar/mildrith,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/mildrith,https://www.warcraftlogs.com/character/eu/terokkar/mildrith
Primtah,terokkar,80,Warrior,Draenei,Active Moon,1889.0,16465.0,False,Primtah,149,2026-02-24 20:28:35,https://raider.io/characters/eu/terokkar/primtah,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/primtah,https://www.warcraftlogs.com/character/eu/terokkar/primtah
Pikkabuu,saurfang,90,Priest,Night Elf,Full Moon,2931.0,26045.0,False,Pikkabuu,239,2026-03-15 21:46:31,https://raider.io/characters/eu/saurfang/pikkabuu,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/pikkabuu,https://www.warcraftlogs.com/character/eu/saurfang/pikkabuu
Ranya,terokkar,80,Rogue,Void Elf,New Moon,3009.0,25235.0,False,Ranya,70,2026-02-22 21:19:07,https://raider.io/characters/eu/terokkar/ranya,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/ranya,https://www.warcraftlogs.com/character/eu/terokkar/ranya
Tinyholy,saurfang,81,Priest,Gnome,Active Moon,3622.0,28875.0,True,Tinystab,144,2026-03-11 21:26:18,https://raider.io/characters/eu/saurfang/tinyholy,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/tinyholy,https://www.warcraftlogs.com/character/eu/saurfang/tinyholy
Izett,saurfang,90,Death Knight,Human,Full Moon,3248.0,26225.0,False,Izett,211,2026-03-16 12:33:00,https://raider.io/characters/eu/saurfang/izett,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/izett,https://www.warcraftlogs.com/character/eu/saurfang/izett
Villivasara,darkspear,85,Paladin,Earthen,Waxing Moon,2200.0,19055.0,True,Darkdream,120,2026-03-10 14:39:46,https://raider.io/characters/eu/darkspear/villivasara,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/villivasara,https://www.warcraftlogs.com/character/eu/darkspear/villivasara
Bodhmall,saurfang,80,Druid,Night Elf,Full Moon,3802.0,31120.0,False,Bodhmall,141,2026-03-12 20:02:52,https://raider.io/characters/eu/saurfang/bodhmall,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/bodhmall,https://www.warcraftlogs.com/character/eu/saurfang/bodhmall
Labela,terokkar,70,Warrior,Human,Half Moon,1083.0,9175.0,False,Labela,65,2026-03-02 10:11:30,https://raider.io/characters/eu/terokkar/labela,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/labela,https://www.warcraftlogs.com/character/eu/terokkar/labela
Jenben,saurfang,80,Hunter,Dwarf,Full Moon,2103.0,18245.0,False,Jenben,653,2026-01-13 14:13:48,https://raider.io/characters/eu/saurfang/jenben,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/jenben,https://www.warcraftlogs.com/character/eu/saurfang/jenben
Tinydiz,saurfang,80,Priest,Gnome,Full Moon,2554.0,22475.0,True,Diztruction,87,2026-02-09 12:16:42,https://raider.io/characters/eu/saurfang/tinydiz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/tinydiz,https://www.warcraftlogs.com/character/eu/saurfang/tinydiz
Wolfrick,saurfang,80,Hunter,Worgen,Waxing Moon,3738.0,30620.0,True,Bodhmall,126,2026-02-24 02:05:05,https://raider.io/characters/eu/saurfang/wolfrick,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/wolfrick,https://www.warcraftlogs.com/character/eu/saurfang/wolfrick
Kausa,terokkar,80,Druid,Night Elf,Vice Guild Master,1980.0,18160.0,False,Kausa,587,2025-11-16 19:19:53,https://raider.io/characters/eu/terokkar/kausa,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/kausa,https://www.warcraftlogs.com/character/eu/terokkar/kausa
Dizneyhurt,saurfang,83,Warrior,Void Elf,Full Moon,2633.0,23045.0,True,Diztruction,129,2026-03-15 21:55:55,https://raider.io/characters/eu/saurfang/dizneyhurt,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/dizneyhurt,https://www.warcraftlogs.com/character/eu/saurfang/dizneyhurt
Raijinn,saurfang,80,Druid,Night Elf,New Moon,2135.0,19770.0,False,Raijinn,82,2026-01-24 16:06:37,https://raider.io/characters/eu/saurfang/raijinn,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/raijinn,https://www.warcraftlogs.com/character/eu/saurfang/raijinn
Eleimus,darkspear,80,Priest,Lightforged Draenei,New Moon,2646.0,21590.0,True,Guenevéré,84,2026-02-22 12:07:56,https://raider.io/characters/eu/darkspear/eleimus,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/eleimus,https://www.warcraftlogs.com/character/eu/darkspear/eleimus
Dottidotts,darkspear,80,Warlock,Human,Half Moon,1204.0,9520.0,False,Dottidotts,87,2026-02-09 19:45:47,https://raider.io/characters/eu/darkspear/dottidotts,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/dottidotts,https://www.warcraftlogs.com/character/eu/darkspear/dottidotts
Ayda,terokkar,90,Druid,Night Elf,Full Moon,2254.0,19005.0,False,Ayda,209,2026-03-14 16:12:38,https://raider.io/characters/eu/terokkar/ayda,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/ayda,https://www.warcraftlogs.com/character/eu/terokkar/ayda
Nytingale,darkspear,80,Priest,Human,Officer Alt,2805.0,24440.0,False,Nytingale,112,2026-02-21 08:59:08,https://raider.io/characters/eu/darkspear/nytingale,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/nytingale,https://www.warcraftlogs.com/character/eu/darkspear/nytingale
Gilandrich,terokkar,85,Hunter,Night Elf,Full Moon,2170.0,19720.0,False,Gilandrich,158,2026-03-14 19:17:29,https://raider.io/characters/eu/terokkar/gilandrich,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/gilandrich,https://www.warcraftlogs.com/character/eu/terokkar/gilandrich
Kórra,saurfang,67,Druid,Night Elf,New Moon,2358.0,18760.0,False,Kórra,66,2026-02-10 00:33:12,https://raider.io/characters/eu/saurfang/kórra,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/kórra,https://www.warcraftlogs.com/character/eu/saurfang/kórra
Logistics,terokkar,80,Mage,Human,Active Moon,2629.0,20425.0,True,Theblueguy,82,2026-02-21 20:04:54,https://raider.io/characters/eu/terokkar/logistics,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/logistics,https://www.warcraftlogs.com/character/eu/terokkar/logistics
Freyakin,darkspear,70,Warrior,Night Elf,Waxing Moon,1947.0,15615.0,False,Freyakin,81,2026-03-01 12:52:43,https://raider.io/characters/eu/darkspear/freyakin,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/freyakin,https://www.warcraftlogs.com/character/eu/darkspear/freyakin
Shadowsheep,terokkar,90,Priest,Void Elf,Active Moon,2293.0,19310.0,False,Shadowsheep,241,2026-03-15 09:45:47,https://raider.io/characters/eu/terokkar/shadowsheep,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/shadowsheep,https://www.warcraftlogs.com/character/eu/terokkar/shadowsheep
Jamie,terokkar,80,Paladin,Lightforged Draenei,Active Moon,2451.0,22470.0,False,Jamie,98,2026-02-08 14:12:08,https://raider.io/characters/eu/terokkar/jamie,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/jamie,https://www.warcraftlogs.com/character/eu/terokkar/jamie
Velli,terokkar,80,Warlock,Human,Waxing Moon,1889.0,15990.0,False,Velli,154,2026-02-01 21:15:48,https://raider.io/characters/eu/terokkar/velli,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/velli,https://www.warcraftlogs.com/character/eu/terokkar/velli
Dîz,saurfang,80,Rogue,Human,Full Moon,2634.0,23055.0,True,Diztruction,138,2026-03-16 12:46:43,https://raider.io/characters/eu/saurfang/dîz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/dîz,https://www.warcraftlogs.com/character/eu/saurfang/dîz
Hamboy,darkspear,57,Paladin,Human,New Moon,1651.0,14200.0,False,Hamboy,53,2026-03-16 12:46:08,https://raider.io/characters/eu/darkspear/hamboy,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/hamboy,https://www.warcraftlogs.com/character/eu/darkspear/hamboy
Snillida,saurfang,80,Demon Hunter,Night Elf,Active Moon,2691.0,23355.0,True,Nakedlasagne,157,2026-03-09 17:51:20,https://raider.io/characters/eu/saurfang/snillida,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/snillida,https://www.warcraftlogs.com/character/eu/saurfang/snillida
Darq,terokkar,83,Paladin,Human,Guild Master,2516.0,21935.0,False,Darq,150,2026-03-10 11:01:48,https://raider.io/characters/eu/terokkar/darq,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/darq,https://www.warcraftlogs.com/character/eu/terokkar/darq
Oraion,darkspear,90,Warlock,Void Elf,Full Moon,3836.0,30680.0,False,Oraion,233,2026-03-15 18:05:52,https://raider.io/characters/eu/darkspear/oraion,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/oraion,https://www.warcraftlogs.com/character/eu/darkspear/oraion
Cherlyn,darkspear,80,Priest,Draenei,Super Moon,2188.0,18960.0,True,Darkdream,105,2026-03-05 16:21:46,https://raider.io/characters/eu/darkspear/cherlyn,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/cherlyn,https://www.warcraftlogs.com/character/eu/darkspear/cherlyn
Redhot,saurfang,80,Paladin,Dwarf,Full Moon,2771.0,23860.0,False,Redhot,126,2026-03-08 11:30:58,https://raider.io/characters/eu/saurfang/redhot,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/redhot,https://www.warcraftlogs.com/character/eu/saurfang/redhot
Vindiction,terokkar,80,Death Knight,Night Elf,Waxing Moon,1974.0,16665.0,True,Velli,151,2026-03-16 08:17:10,https://raider.io/characters/eu/terokkar/vindiction,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/vindiction,https://www.warcraftlogs.com/character/eu/terokkar/vindiction
Twiztednipz,saurfang,80,Mage,Gnome,Officer Alt,2380.0,19740.0,False,Twiztednipz,137,2026-03-04 00:29:07,https://raider.io/characters/eu/saurfang/twiztednipz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/twiztednipz,https://www.warcraftlogs.com/character/eu/saurfang/twiztednipz
Stonefist,saurfang,80,Paladin,Human,Full Moon,2294.0,19830.0,False,Stonefist,121,2026-03-04 22:27:10,https://raider.io/characters/eu/saurfang/stonefist,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/stonefist,https://www.warcraftlogs.com/character/eu/saurfang/stonefist
Talasha,saurfang,80,Druid,Night Elf,Half Moon,1957.0,15535.0,False,Talasha,71,2026-02-26 21:56:59,https://raider.io/characters/eu/saurfang/talasha,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/talasha,https://www.warcraftlogs.com/character/eu/saurfang/talasha
Colder,terokkar,80,Warrior,Human,Full Moon,1507.0,14365.0,False,Colder,129,2026-03-14 21:11:18,https://raider.io/characters/eu/terokkar/colder,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/colder,https://www.warcraftlogs.com/character/eu/terokkar/colder
Foricky,saurfang,80,Mage,Gnome,Full Moon,1957.0,15535.0,True,Talasha,145,2026-02-26 21:57:36,https://raider.io/characters/eu/saurfang/foricky,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/foricky,https://www.warcraftlogs.com/character/eu/saurfang/foricky
Shelockstel,saurfang,80,Warlock,Mechagnome,Full Moon,2000.0,17460.0,True,Zarramon,119,2026-03-11 21:15:45,https://raider.io/characters/eu/saurfang/shelockstel,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/shelockstel,https://www.warcraftlogs.com/character/eu/saurfang/shelockstel
Aradeni,terokkar,80,Paladin,Draenei,Active Moon,,,False,Aradeni,138,2026-03-12 22:34:23,https://raider.io/characters/eu/terokkar/aradeni,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/aradeni,https://www.warcraftlogs.com/character/eu/terokkar/aradeni
Lunaria,saurfang,90,Shaman,Draenei,Full Moon,2714.0,23550.0,True,Nakedlasagne,237,2026-03-16 00:45:00,https://raider.io/characters/eu/saurfang/lunaria,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/lunaria,https://www.warcraftlogs.com/character/eu/saurfang/lunaria
Erionar,darkspear,70,Paladin,Human,Active Moon,1460.0,12985.0,False,Erionar,78,2026-03-01 20:28:59,https://raider.io/characters/eu/darkspear/erionar,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/erionar,https://www.warcraftlogs.com/character/eu/darkspear/erionar
Nex,saurfang,73,Death Knight,Gnome,New Moon,3443.0,28530.0,False,Nex,71,2026-02-22 20:26:39,https://raider.io/characters/eu/saurfang/nex,https://worldofwarcraft.blizzard.com/en-gb/character/eu/saurfang/nex,https://www.warcraftlogs.com/character/eu/saurfang/nex
